id,title,content,brief,target,type
80901,文王天相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王天相，破解卦相即可获文王赏赐【天相符】用于开启【文王乾箱】。",天相,6
81001,文王坤卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王坤卦，破解卦相即可获文王赏赐【文王坤箱】。",坤卦,6
81101,文王地相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王地相，破解卦相即可获文王赏赐【地相符】用于开启【文王坤箱】。",地相,6
81201,文王震卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王震卦，破解卦相即可获文王赏赐【文王震箱】。",震卦,6
81301,文王雷相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王雷相，破解卦相即可获文王赏赐【雷相符】用于开启【文王震箱】。",雷相,6
80302,拓兵伐夷,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，兵员充足，兵甲却远不足以装备所有兵将，故张榜于天下诸侯收集平凡兵甲以装备普通士兵。","    任务开启期间，玩家可以用一个【青铜装备箱】兑换一个【平凡装备箱】。",青铜装备箱,6
80303,拓兵伐夷,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，兵员充足，兵甲却远不足以装备所有兵将，故张榜于天下诸侯收集平凡兵甲以装备普通士兵。","    任务开启期间，玩家可以用一个【青铜装备箱】兑换一个【平凡装备箱】。",青铜装备箱,6
80304,拓兵伐夷,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，兵员充足，兵甲却远不足以装备所有兵将，故张榜于天下诸侯收集平凡兵甲以装备普通士兵。","    任务开启期间，玩家可以用一个【青铜装备箱】兑换一个【平凡装备箱】。",青铜装备箱,6
80305,拓兵伐夷,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，兵员充足，兵甲却远不足以装备所有兵将，故张榜于天下诸侯收集平凡兵甲以装备普通士兵。","    任务开启期间，玩家可以用一个【青铜装备箱】兑换一个【平凡装备箱】。",青铜装备箱,6
80306,拓兵伐夷,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，兵员充足，兵甲却远不足以装备所有兵将，故张榜于天下诸侯收集平凡兵甲以装备普通士兵。","    任务开启期间，玩家可以用一个【青铜装备箱】兑换一个【平凡装备箱】。",青铜装备箱,6
80307,拓兵伐夷,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，兵员充足，兵甲却远不足以装备所有兵将，故张榜于天下诸侯收集平凡兵甲以装备普通士兵。","    任务开启期间，玩家可以用一个【青铜装备箱】兑换一个【平凡装备箱】。",青铜装备箱,6
80308,拓兵伐夷,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，兵员充足，兵甲却远不足以装备所有兵将，故张榜于天下诸侯收集平凡兵甲以装备普通士兵。","    任务开启期间，玩家可以用一个【青铜装备箱】兑换一个【平凡装备箱】。",青铜装备箱,6
80309,拓兵伐夷,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，兵员充足，兵甲却远不足以装备所有兵将，故张榜于天下诸侯收集平凡兵甲以装备普通士兵。","    任务开启期间，玩家可以用一个【青铜装备箱】兑换一个【平凡装备箱】。",青铜装备箱,6
80402,募贤领兵,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，将领云集兵员充足，奈何高级兵甲却远不足以装备所有将领，故张榜于天下诸侯收集将校兵甲。","    任务开启期间，玩家可以用一个【陨铁装备箱】兑换一个【初级天庭箱】。",陨铁装备箱,6
80403,募贤领兵,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，将领云集兵员充足，奈何高级兵甲却远不足以装备所有将领，故张榜于天下诸侯收集将校兵甲。","    任务开启期间，玩家可以用一个【陨铁装备箱】兑换一个【初级天庭箱】。",陨铁装备箱,6
80404,募贤领兵,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，将领云集兵员充足，奈何高级兵甲却远不足以装备所有将领，故张榜于天下诸侯收集将校兵甲。","    任务开启期间，玩家可以用一个【陨铁装备箱】兑换一个【初级天庭箱】。",陨铁装备箱,6
80405,募贤领兵,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，将领云集兵员充足，奈何高级兵甲却远不足以装备所有将领，故张榜于天下诸侯收集将校兵甲。","    任务开启期间，玩家可以用一个【陨铁装备箱】兑换一个【初级天庭箱】。",陨铁装备箱,6
80406,募贤领兵,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，将领云集兵员充足，奈何高级兵甲却远不足以装备所有将领，故张榜于天下诸侯收集将校兵甲。","    任务开启期间，玩家可以用一个【陨铁装备箱】兑换一个【初级天庭箱】。",陨铁装备箱,6
80407,募贤领兵,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，将领云集兵员充足，奈何高级兵甲却远不足以装备所有将领，故张榜于天下诸侯收集将校兵甲。","    任务开启期间，玩家可以用一个【陨铁装备箱】兑换一个【初级天庭箱】。",陨铁装备箱,6
80408,募贤领兵,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，将领云集兵员充足，奈何高级兵甲却远不足以装备所有将领，故张榜于天下诸侯收集将校兵甲。","    任务开启期间，玩家可以用一个【陨铁装备箱】兑换一个【初级天庭箱】。",陨铁装备箱,6
80409,募贤领兵,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，将领云集兵员充足，奈何高级兵甲却远不足以装备所有将领，故张榜于天下诸侯收集将校兵甲。","    任务开启期间，玩家可以用一个【陨铁装备箱】兑换一个【初级天庭箱】。",陨铁装备箱,6
80502,伏羲内卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。进贡残卦之一即可获天帝封赏。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲内卦即可获得【机关宝盒】,机关宝盒,6
80503,伏羲内卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。进贡残卦之一即可获天帝封赏。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲内卦即可获得【机关宝盒】,机关宝盒,6
80504,伏羲内卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。进贡残卦之一即可获天帝封赏。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲内卦即可获得【机关宝盒】,机关宝盒,6
80505,伏羲内卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。进贡残卦之一即可获天帝封赏。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲内卦即可获得【机关宝盒】,机关宝盒,6
80506,伏羲内卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。进贡残卦之一即可获天帝封赏。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲内卦即可获得【机关宝盒】,机关宝盒,6
80507,伏羲内卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。进贡残卦之一即可获天帝封赏。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲内卦即可获得【机关宝盒】,机关宝盒,6
80508,伏羲内卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。进贡残卦之一即可获天帝封赏。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲内卦即可获得【机关宝盒】,机关宝盒,6
80509,伏羲内卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。进贡残卦之一即可获天帝封赏。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲内卦即可获得【机关宝盒】,机关宝盒,6
80602,伏羲外卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。进贡残卦之一即可获天帝封赏。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲外卦即可获得【机关图纸】,机关图解,6
80603,伏羲外卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。进贡残卦之一即可获天帝封赏。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲外卦即可获得【机关图纸】,机关图解,6
80604,伏羲外卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。进贡残卦之一即可获天帝封赏。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲外卦即可获得【机关图纸】,机关图解,6
80605,伏羲外卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。进贡残卦之一即可获天帝封赏。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲外卦即可获得【机关图纸】,机关图解,6
80606,伏羲外卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。进贡残卦之一即可获天帝封赏。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲外卦即可获得【机关图纸】,机关图解,6
80607,伏羲外卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。进贡残卦之一即可获天帝封赏。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲外卦即可获得【机关图纸】,机关图解,6
80608,伏羲外卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。进贡残卦之一即可获天帝封赏。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲外卦即可获得【机关图纸】,机关图解,6
